user_id,group,rounds_total,ret_7
2616046,level_10,6,0
2616082,level_25,56,0
2616131,level_10,21,0
2616132,level_25,1,0
2616134,level_10,4,0
2616152,level_10,603,1
2616257,level_25,11,0
2616332,level_25,63,1
2616535,level_10,50,0
2616753,level_10,43,0
2616937,level_10,12,0
2616964,level_25,12,0
2617191,level_10,69,0
2617203,level_10,2,0
2617222,level_25,1,0
2617299,level_25,82,1
2617973,level_10,22,0
2617976,level_10,154,1
2618086,level_10,569,1
2618306,level_25,9,0
2618435,level_10,2,0
2618439,level_25,5,0
2618471,level_10,9,0
2618543,level_10,8,0
2618855,level_25,1,1
2619134,level_25,26,0
2619271,level_10,1,0
2619280,level_10,6,0
2619311,level_10,3,0
2619326,level_10,14,0
2619369,level_25,119,0
2619637,level_10,20,0
2619815,level_10,14,1
2619840,level_10,7,0
2619842,level_10,15,0
2619917,level_25,5,0
2619997,level_25,0,0
2620016,level_25,29,0
2620052,level_10,928,1
2620354,level_10,9,1
2620406,level_10,17,0
2620469,level_10,16,0
2620545,level_10,174,1
2620991,level_25,1,0
2621117,level_25,19,1
2621202,level_10,1,0
2621209,level_10,1,0
2621247,level_10,49,0
2621522,level_25,25,0
2621533,level_10,4,0
2621550,level_25,74,0
2621611,level_10,1,0
2621741,level_10,50,0
2621949,level_25,264,1
2622017,level_25,228,1
2622360,level_10,30,0
2622400,level_10,193,1
2622576,level_10,149,1
2622610,level_25,81,0
2622697,level_25,0,0
2622732,level_10,8,0
2622747,level_25,37,0
2622793,level_25,58,1
2622807,level_25,1,0
2622826,level_10,0,0
2622887,level_10,6,0
2622972,level_10,13,0
2622979,level_25,4,0
2623026,level_25,0,0
2623186,level_10,5,0
2623192,level_25,10,0
2623381,level_10,1,0
2623450,level_10,15,0
2623466,level_25,51,0
2623515,level_10,36,0
2623647,level_25,17,0
2623701,level_10,80,0
2623889,level_25,72,0
2624022,level_10,0,0
2624054,level_10,58,0
2624086,level_10,4,0
2624131,level_10,281,0
2624220,level_10,16,0
2624277,level_25,8,0
2624293,level_10,3,0
2624365,level_10,0,0
2624566,level_10,89,1
2624596,level_10,70,1
2624610,level_10,3,0
2624632,level_10,44,0
2624932,level_10,53,1
2625140,level_10,17,0
2625199,level_25,101,0
2625305,level_10,2,0
2625524,level_25,1079,1
2625544,level_25,6,0
2625832,level_10,5,0
2625959,level_25,23,0
2626200,level_10,72,0
2626424,level_10,5,0
2626649,level_25,27,0
2626757,level_10,23,0
2626847,level_25,29,0
2626932,level_25,10,0
2626952,level_10,74,0
2627210,level_25,1,0
2627374,level_25,2,0
2627517,level_10,4,0
2627549,level_25,6,0
2627753,level_25,41,0
2627851,level_25,238,1
2628215,level_25,36,0
2628491,level_25,5,0
2628590,level_10,245,0
2628597,level_25,16,0
2628714,level_25,0,0
2628823,level_10,5,0
2628937,level_10,2,0
2628952,level_25,82,0
2629021,level_25,14,0
2629292,level_10,69,0
2629298,level_25,57,1
2629409,level_25,18,0
2629454,level_25,37,0
2629496,level_25,68,0
2629544,level_10,2,0
2629565,level_25,117,1
2629670,level_10,21,0
2629673,level_10,4,0
2629730,level_25,2,0
2629945,level_25,2,0
2630143,level_10,73,0
2630150,level_25,28,0
2630190,level_10,13,0
2630222,level_10,5,0
2630223,level_10,6,0
2630336,level_25,4,0
2630397,level_10,39,0
2630613,level_25,125,1
2630652,level_10,4,0
2631049,level_10,7,0
2631102,level_10,1,0
2631326,level_25,3,0
2631369,level_25,2,0
2631688,level_10,11,0
2631858,level_10,36,1
2631984,level_25,2,0
2631999,level_10,1,0
2632267,level_10,7,0
2632330,level_10,66,0
2632512,level_25,2,0
2632533,level_10,11,0
2632666,level_10,42,0
2632889,level_10,256,0
2632896,level_10,4,0
2632900,level_10,1,0
2633047,level_10,1,0
2633115,level_25,11,0
2633151,level_10,1,0
2633263,level_25,391,1
2633691,level_10,26,0
2633975,level_10,57,0
2633988,level_25,156,1
2634065,level_25,1,0
2634131,level_25,204,0
2634294,level_10,175,1
2634371,level_25,8,0
2634400,level_25,70,1
2634407,level_10,0,0
2634899,level_10,97,0
2634909,level_10,45,0
2634935,level_25,38,1
2634992,level_10,7,0
2635049,level_10,8,0
2635072,level_10,355,0
2635144,level_10,90,0
2635182,level_10,23,1
2635197,level_25,73,0
2635206,level_25,7,1
2635311,level_10,27,0
2635333,level_10,28,0
2635513,level_25,39,1
2635535,level_25,21,0
2635539,level_10,15,0
2635626,level_25,34,1
2635818,level_25,9,0
2635965,level_10,4,0
2636209,level_25,3,0
2636221,level_25,49,0
2636242,level_25,96,0
2636254,level_10,8,0
2636369,level_25,18,0
2636377,level_25,37,1
2636382,level_10,9,0
2636527,level_25,3,0
2636879,level_25,11,1
2637166,level_25,2,0
2637184,level_25,11,0
2637210,level_25,16,0
2637368,level_10,9,0
2637526,level_10,17,0
2637770,level_10,212,1
2638144,level_25,17,0
2638403,level_10,0,0
2638474,level_25,9,0
2638655,level_25,19,0
2638699,level_10,2,0
2638875,level_10,19,0
2638915,level_10,42,0
2639164,level_25,174,1
2639282,level_25,0,0
2639674,level_25,73,0
2639839,level_10,187,0
2640111,level_25,23,0
2640179,level_10,5,0
2640287,level_25,7,0
2640338,level_10,4,0
2640339,level_25,24,0
2640352,level_25,11,0
2640394,level_10,26,0
2640408,level_25,3,0
2640440,level_10,554,1
2640587,level_25,27,0
2640659,level_10,19,0
2640676,level_25,180,1
2640747,level_25,280,0
2640837,level_25,3,0
2640984,level_10,6,0
2640987,level_25,13,0
2641071,level_25,5,0
2641083,level_10,18,0
2641165,level_25,20,0
2641518,level_25,2,0
2641812,level_10,10,0
2641958,level_10,22,0
2642025,level_10,231,1
2642088,level_25,56,0
2642096,level_25,17,0
2642139,level_10,1,0
2642305,level_10,9,0
2642386,level_25,321,1
2642460,level_25,57,0
2642502,level_10,8,0
2642566,level_25,9,0
2642604,level_25,5,0
2642833,level_10,3,0
2642861,level_25,38,0
2642870,level_10,43,0
2643024,level_10,5,0
2643091,level_25,74,0
2643168,level_10,31,0
2643259,level_10,32,0
2643352,level_10,121,1
2643415,level_10,2,0
2643493,level_25,146,1
2643533,level_10,0,0
2643830,level_10,133,0
2644079,level_25,28,0
2644128,level_25,16,1
2644151,level_25,34,0
2644180,level_25,0,0
2644204,level_25,344,1
2644229,level_10,44,1
2644429,level_10,168,0
2644461,level_10,67,0
2644847,level_10,3,0
2645003,level_25,6,0
2645191,level_10,14,0
2645351,level_10,55,0
2645427,level_10,3,0
2645696,level_25,2,0
2645731,level_25,4,0
2645861,level_10,16,0
2645890,level_25,105,0
2645919,level_25,26,0
2646075,level_10,0,0
2646312,level_25,12,0
2646444,level_10,115,1
2646505,level_25,66,1
2646528,level_25,35,1
2646553,level_10,9,1
2646779,level_25,459,1
2646893,level_10,42,0
2647200,level_10,3,0
2647277,level_10,0,0
2647438,level_10,3,0
2647474,level_10,35,0
2647662,level_25,14,0
2647739,level_25,0,0
2647846,level_10,39,0
2647964,level_10,491,1
2648313,level_10,0,0
2648347,level_10,15,0
2648601,level_25,80,0
2648644,level_10,3,0
2648654,level_10,3,0
2648905,level_10,1,0
2649020,level_25,13,0
2649127,level_25,8,0
2649141,level_25,105,0
2649150,level_25,50,1
2649300,level_25,15,0
2649383,level_25,24,0
2649810,level_25,23,0
2649836,level_10,5,0
2650146,level_10,18,0
2650165,level_25,735,1
2650190,level_25,22,0
2650232,level_10,0,0
2650370,level_25,18,0
2650452,level_25,10,1
2650876,level_25,81,1
2651073,level_10,8,0
2651101,level_10,184,1
2651252,level_25,38,0
2651347,level_25,71,0
2651445,level_10,64,1
2651704,level_25,3,0
2651792,level_25,2,0
2651794,level_10,0,0
2651975,level_25,131,0
2652116,level_10,0,0
2652206,level_10,7,0
2652594,level_25,105,0
2652652,level_25,30,0
2652655,level_10,295,0
2652679,level_10,99,0
2652687,level_10,31,0
2652720,level_25,8,1
2652727,level_10,599,1
2652797,level_10,2,0
2652891,level_25,16,0
2652950,level_25,54,1
2653265,level_25,23,1
2653418,level_10,7,0
2653557,level_25,28,0
2653702,level_10,1,0
2653851,level_10,21,0
2654023,level_25,1,0
2654101,level_25,38,0
2654315,level_25,18,0
2654337,level_25,27,0
2654561,level_25,0,0
2655237,level_10,1,0
2655489,level_25,1,0
2655490,level_10,40,1
2655538,level_25,4,0
2655616,level_10,9,0
2655628,level_10,0,0
2655691,level_10,21,0
2655726,level_10,65,1
2655740,level_25,256,1
2655833,level_10,52,0
2655855,level_25,227,1
2655903,level_10,94,0
2655977,level_25,6,0
2656011,level_25,108,1
2656212,level_25,1,0
2656297,level_25,11,0
2656326,level_25,34,0
2656379,level_10,6,0
2656411,level_25,63,1
2656639,level_25,22,0
2657001,level_10,0,0
2657016,level_10,499,1
2657214,level_25,5,0
2657294,level_10,6,0
2657325,level_10,3,0
2657361,level_10,167,0
2657362,level_10,1,0
2657390,level_25,6,0
2657419,level_10,7,0
2657481,level_25,14,0
2657529,level_10,38,0
2657627,level_10,2,0
2657682,level_25,6,0
2657876,level_25,28,0
2657903,level_10,58,1
2657952,level_25,2,0
2658134,level_10,0,1
2658161,level_10,118,1
2658369,level_10,44,0
2658480,level_25,26,0
2658491,level_10,1,0
2658541,level_10,9,0
2658562,level_10,8,0
2658707,level_10,96,1
2658941,level_10,67,0
2658954,level_25,1,0
2658962,level_10,17,0
2658998,level_10,8,0
2659350,level_10,52,1
2659386,level_10,206,1
2659507,level_10,102,1
2659840,level_25,34,0
2660109,level_10,5,0
2660482,level_10,12,0
2660494,level_10,4,0
2660607,level_25,8,0
2660710,level_25,5,0
2660803,level_10,6,0
2660877,level_25,1,0
2660881,level_25,66,1
2660958,level_25,91,1
2660988,level_10,191,0
2661021,level_25,65,1
2661034,level_25,0,0
2661131,level_10,14,0
2661144,level_25,1,0
2661387,level_25,28,0
2661468,level_10,5,0
2661488,level_25,3,0
2661692,level_10,26,0
2661719,level_10,2,0
2661729,level_10,110,0
2662047,level_10,541,1
2662498,level_25,25,0
2662502,level_10,32,0
2662564,level_10,14,1
2662861,level_25,8,0
2662945,level_25,67,0
2662947,level_10,6,0
2663063,level_10,1,0
2663151,level_10,168,1
2663162,level_25,14,0
2663184,level_25,260,1
2663214,level_25,5,0
2663317,level_25,62,1
2663373,level_25,21,0
2663390,level_10,130,1
2663420,level_10,1,0
2663525,level_25,2,0
2663598,level_10,11,0
2663643,level_10,242,0
2663889,level_25,10,0
2663915,level_25,5,0
2664337,level_25,488,1
2664432,level_10,3,0
2664451,level_25,79,0
2664455,level_25,21,0
2664534,level_10,3,0
2664582,level_25,7,0
2664684,level_10,5,0
2664744,level_25,37,1
2664954,level_25,1,0
2664969,level_25,18,0
2664992,level_25,5,0
2665105,level_25,8,0
2665146,level_10,9,0
2665276,level_25,126,1
2665404,level_10,139,1
2665769,level_10,8,0
2665783,level_25,0,0
2665930,level_10,4,0
2666045,level_10,3,0
2666291,level_10,19,0
2666337,level_10,57,0
2666389,level_25,62,0
2666463,level_10,3,0
2666751,level_10,162,1
2666848,level_25,0,0
2666858,level_25,6,0
2667079,level_10,51,0
2667207,level_25,5,0
2667249,level_25,201,1
2667443,level_10,15,0
2667450,level_10,38,0
2667571,level_10,8,0
2667668,level_10,17,0
2668037,level_25,34,1
2668051,level_25,117,0
2668532,level_10,4,0
2668533,level_25,95,1
2668643,level_10,2,0
2668734,level_10,10,0
2668862,level_10,49,0
2668965,level_25,72,0
2669034,level_10,45,0
2669103,level_25,25,0
2669140,level_25,14,0
2669165,level_10,16,1
2669172,level_10,3,0
2669224,level_10,1,0
2669259,level_25,3,0
2669299,level_10,6,0
2669428,level_25,8,0
2669814,level_10,1,0
2669822,level_10,8,0
2669875,level_25,5,0
2669882,level_25,2,0
2669967,level_25,78,1
2670015,level_10,17,0
2670099,level_25,5,0
2670143,level_10,4,0
2670213,level_25,7,0
2670342,level_25,5,0
2670417,level_25,7,0
2670513,level_10,34,0
2670545,level_10,1,0
2670552,level_25,71,0
2670793,level_10,6,0
2670946,level_25,5,0
2670992,level_25,352,1
2671085,level_10,16,0
2671324,level_25,150,1
2671435,level_25,38,0
2671448,level_25,28,0
2671663,level_25,7,0
2671723,level_25,153,1
2671729,level_25,220,1
2671799,level_10,5,0
2671857,level_25,14,0
2671882,level_25,63,1
2671917,level_10,0,0
2672061,level_25,11,0
2672225,level_10,84,1
2672287,level_25,17,0
2672355,level_25,19,0
2672418,level_10,3,0
2672651,level_10,53,0
2672697,level_10,24,0
2672718,level_10,10,0
2672818,level_25,5,0
2672930,level_25,98,1
2673060,level_25,1,0
2673367,level_10,194,1
2673381,level_25,66,0
2673394,level_25,25,0
2673540,level_10,24,0
2673908,level_25,65,0
2673994,level_10,65,0
2674187,level_10,47,0
2674211,level_25,57,0
2674216,level_10,11,1
2674314,level_10,32,0
2674514,level_25,32,0
2674589,level_25,2,0
2674617,level_10,2,0
2674620,level_25,92,1
2674772,level_25,25,0
2674895,level_10,12,0
2675023,level_10,63,0
2675480,level_10,203,0
2675557,level_25,12,0
2675627,level_25,37,0
2675683,level_10,1,0
2675793,level_10,16,1
2675801,level_10,1,0
2675872,level_25,34,0
2676035,level_25,14,0
2676186,level_10,25,0
2676274,level_25,0,0
2676346,level_10,2,0
2676546,level_25,13,0
2676601,level_10,24,0
2676717,level_25,464,1
2676744,level_25,36,0
2676932,level_10,15,0
2677015,level_25,169,1
2677105,level_25,0,0
2677289,level_25,7,0
2677974,level_25,1,0
2678046,level_10,9,0
2678285,level_25,88,0
2678605,level_25,11,0
2678633,level_25,13,0
2678645,level_25,3,0
2678832,level_10,4,0
2679024,level_25,2,0
2679178,level_10,69,0
2679224,level_10,0,0
2679350,level_25,14,0
2679699,level_25,12,0
2679832,level_25,13,0
2679871,level_10,2,0
2680108,level_25,19,0
2680223,level_25,21,0
2680325,level_25,10,1
2680454,level_10,4,0
2680625,level_10,29,0
2680805,level_10,35,0
2680891,level_25,47,1
2681033,level_10,12,0
2681087,level_25,0,0
2681149,level_25,34,0
2681192,level_25,0,0
2681288,level_25,53,0
2681298,level_25,7,0
2681329,level_25,9,0
2681459,level_25,10,0
2681546,level_10,17,0
2681563,level_25,63,0
2681576,level_10,2,0
2681727,level_10,96,0
2681787,level_25,151,0
2681806,level_25,13,0
2682036,level_25,45,1
2682061,level_10,4,0
2682472,level_25,194,0
2682528,level_10,14,0
2682548,level_10,0,0
2682611,level_25,6,0
2682711,level_25,12,0
2682758,level_25,15,0
2682910,level_10,0,0
2683001,level_10,0,0
2683177,level_10,1,0
2683287,level_25,22,0
2683434,level_25,17,0
2683528,level_25,1,0
2683674,level_10,122,1
2683801,level_25,5,0
2684008,level_25,269,1
2684012,level_25,124,0
2684014,level_25,106,1
2684438,level_10,1,0
2684609,level_25,46,1
2684663,level_10,10,0
2684797,level_25,44,0
2684865,level_25,145,1
2685002,level_10,3,0
2685038,level_10,0,0
2685049,level_10,2,0
2685112,level_25,0,0
2685221,level_25,25,0
2685396,level_10,21,0
2685460,level_10,107,1
2685591,level_10,17,0
2685695,level_10,2,0
2685932,level_10,0,0
2685973,level_10,3,0
2685987,level_25,28,0
2685994,level_10,3,0
2686258,level_25,2,0
2686343,level_10,95,0
2686474,level_25,40,0
2686483,level_25,9,0
2686523,level_10,7,0
2686622,level_25,40,0
2686723,level_25,33,0
2686817,level_25,377,0
2686980,level_25,16,0
2687043,level_25,29,0
2687172,level_25,311,1
2687242,level_10,4,0
2687384,level_10,4,0
2687538,level_10,13,0
2687605,level_25,9,0
2687747,level_25,3,0
2688026,level_25,4,0
2688031,level_10,180,0
2688470,level_10,119,1
2688545,level_25,4,0
2688593,level_10,51,0
2688713,level_10,46,0
2688731,level_10,8,0
2688744,level_25,1,0
2688802,level_10,1,0
2689204,level_10,25,1
2689240,level_10,50,0
2689267,level_10,1,0
2689360,level_10,306,1
2689399,level_10,3,0
2689489,level_10,9,0
2689725,level_10,56,0
2689760,level_25,174,1
2689829,level_10,0,0
2689843,level_25,9,0
2689862,level_10,1,0
2689958,level_10,77,1
2690074,level_25,3,0
2690158,level_10,6,0
2690205,level_10,277,1
2690249,level_10,9,0
2690416,level_10,97,1
2690470,level_25,14,0
2690543,level_25,127,1
2690545,level_25,3,0
2690561,level_25,13,0
2690635,level_10,66,0
2690718,level_10,28,0
2690848,level_25,11,0
2691469,level_10,1,0
2691606,level_25,2,0
2691752,level_25,2,0
2691808,level_10,140,0
2691851,level_25,315,1
2691864,level_25,86,0
2692150,level_25,38,0
2692198,level_25,23,0
2692214,level_10,2,0
2692221,level_25,134,1
2692250,level_10,11,0
2692274,level_10,31,0
2692291,level_25,24,0
2692348,level_25,16,0
2692379,level_10,9,0
2692448,level_25,1,0
2692810,level_10,4,0
2692876,level_10,3,0
2692963,level_10,161,0
2693055,level_10,4,0
2693266,level_10,11,0
2693321,level_10,234,1
2693377,level_25,0,0
2693712,level_25,15,0
2693753,level_25,17,0
2693969,level_25,6,1
2694173,level_25,11,0
2694184,level_10,10,0
2694280,level_10,1,0
2694308,level_10,4,0
2694409,level_25,2,0
2694645,level_25,15,0
2694842,level_10,12,0
2694866,level_10,68,0
2694930,level_25,2,0
2694963,level_25,13,0
2694990,level_10,181,1
2695171,level_10,69,0
2695191,level_10,95,1
2695253,level_10,64,1
2695395,level_25,173,1
2695598,level_25,1,0
2695632,level_25,4,0
2695679,level_10,196,0
2695713,level_10,17,0
2695737,level_25,16,0
2695785,level_10,6,0
2695802,level_25,4,0
2695816,level_10,0,0
2695876,level_10,2,0
2695986,level_25,101,0
2696208,level_10,19,0
2696215,level_25,89,0
2696274,level_10,4,0
2696307,level_10,10,0
2696323,level_25,748,1
2696451,level_10,4,0
2696580,level_10,60,0
2696645,level_25,2,0
2696729,level_10,14,0
2696826,level_25,7,0
2696896,level_10,13,0
2697012,level_25,70,1
2697144,level_10,16,0
2697267,level_25,0,0
2697305,level_10,112,0
2697326,level_10,2,0
2697384,level_10,172,0
2697404,level_25,190,0
2697455,level_10,24,0
2697487,level_10,4,0
2697542,level_10,2,0
2697715,level_10,17,0
2697802,level_25,1,0
2697809,level_25,23,0
2697844,level_25,27,0
2697915,level_25,38,0
2697966,level_10,25,1
2698048,level_25,36,0
2698164,level_25,10,0
2698168,level_10,11,1
2698201,level_25,2,0
2698210,level_10,64,0
2698458,level_10,4,0
2698507,level_10,1,0
2698572,level_10,35,0
2698606,level_25,40,0
2698653,level_10,43,0
2698858,level_25,31,0
2698868,level_10,33,0
2698947,level_10,18,0
2698967,level_25,4,0
2699059,level_10,39,0
2699128,level_25,19,0
2699171,level_10,13,0
2699210,level_10,2,0
2699211,level_25,35,0
2699386,level_10,9,0
2699397,level_10,16,0
2699636,level_10,5,0
2699670,level_10,30,0
2699958,level_10,2,0
2700083,level_10,8,0
2700122,level_25,50,0
2700150,level_10,39,0
2700171,level_10,28,0
2700198,level_10,91,1
2700352,level_25,330,1
2700563,level_10,11,0
2700570,level_25,8,0
2700789,level_25,20,0
2700920,level_25,48,0
2701097,level_25,12,0
2701114,level_25,11,0
2701286,level_10,51,0
2701450,level_10,3,0
2701618,level_10,404,1
2701648,level_10,13,0
2701664,level_10,153,0
2701838,level_25,10,0
2702480,level_10,32,0
2702488,level_25,3,0
2702495,level_25,15,0
2702508,level_25,112,1
2702686,level_10,17,0
2702807,level_25,70,0
2703048,level_10,35,0
2703083,level_10,87,0
2703192,level_10,192,1
2703225,level_25,2,0
2703363,level_25,8,0
2703462,level_10,220,1
2703607,level_10,292,1
2703612,level_25,36,0
2703664,level_25,50,0
2703682,level_10,2,0
2703975,level_10,10,0
2704012,level_10,30,0
2704319,level_10,62,1
2704333,level_10,0,0
2704476,level_25,62,0
2704533,level_25,94,0
2704545,level_25,1,0
2704577,level_25,1,0
2704589,level_25,23,0
2704669,level_10,274,1
2704820,level_10,1,0
2704868,level_25,167,1
2705104,level_25,15,0
2705177,level_25,44,0
2705285,level_10,151,0
2705476,level_25,72,1
2705508,level_10,3,0
2705681,level_10,15,1
2705784,level_10,215,1
2705941,level_25,31,0
2706049,level_10,35,0
2706100,level_25,2,0
2706114,level_25,8,0
2706334,level_25,1,0
2706377,level_25,30,0
2707010,level_25,35,0
2707131,level_25,95,1
2707213,level_25,10,0
2707678,level_10,28,0
2707705,level_10,367,1
2707818,level_25,25,0
2708082,level_25,251,0
2708281,level_25,16,0
2708368,level_10,0,0
2708378,level_25,139,1
2708447,level_25,25,0
2708510,level_25,199,1
2708526,level_10,43,0
2708745,level_10,0,0
2708796,level_25,5,0
2708809,level_25,3,0
2708905,level_10,81,1
2709129,level_25,14,0
2709183,level_25,163,1
2709237,level_10,28,1
2709284,level_25,0,0
2709386,level_25,4,0
2709457,level_10,2,0
2709499,level_10,1,0
2709552,level_10,176,1
2709563,level_10,1,0
2709672,level_25,150,1
2709759,level_25,4,0
2710064,level_10,1,0
2710125,level_10,46,1
2710127,level_25,3,0
2710585,level_25,23,0
2710852,level_10,7,0
2710973,level_25,3,0
2711233,level_25,41,0
2711344,level_25,0,0
2711468,level_10,3,0
2711556,level_10,5,0
2711580,level_25,139,0
2711584,level_25,42,0
2711595,level_25,20,0
2711742,level_25,9,0
2711862,level_10,49,0
2711882,level_10,54,0
2711931,level_10,332,1
2712103,level_10,18,0
2712150,level_25,65,0
2712257,level_25,55,0
2712389,level_10,25,0
2712786,level_10,1,0
2712788,level_25,93,1
2712862,level_10,9,0
2713345,level_25,3,0
2713453,level_25,29,0
2713535,level_10,1,0
2713620,level_25,15,0
2713869,level_25,7,0
2713992,level_25,6,0
2714053,level_25,83,0
2714264,level_25,5,0
